10.13
N/A
3.2
10.1
8.48
N/A
N/A
0.05
N/A
N/A
N/A
N/A
0.3
1.28
10.1
N/A
10.12
N/A
6.14
N/A
7.12
N/A
10.11
N/A
N/A
N/A
N/A
N/A
N/A
7.21
N/A
10.52
N/A
11.05
0
N/A
9.58
N/A
N/A
N/A
0.15
5
11.55
2
3.54
10.54
N/A
10.1
N/A
N/A
N/A
N/A
N/A
10.1
10.12
N/A
10.1
3.24
N/A
11.25
N/A
N/A
11.29
N/A
N/A
N/A
9.1
8.55
6.15
N/A
N/A
N/A
N/A
5.5
N/A
6.4
10.22
N/A
9.45
0.51
N/A
N/A
2.35
N/A
N/A
10.1
N/A
N/A
N/A
N/A
7
N/A
N/A
N/A
10.45
1.15
0.15
N/A
N/A
10.09
11.1
N/A
10.31
N/A
10.1
N/A
N/A
N/A
10.1
10.1
1.53
N/A
N/A
N/A
N/A
10.12
N/A
0.49
N/A
10.1
N/A
N/A
N/A
10.09
3.14
N/A
N/A
N/A
12.25
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
3.05
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
0.21
9.5
2.55
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
8.2
2.14
10.1
10.12
N/A
N/A
N/A
N/A
N/A
7.16
8.05
6.35
N/A
9.23
11.59
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
10.1
10.28
2.2
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
10.1
1
3
0.05
N/A
0.1
10.1
3.45
N/A
0.05
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
NA
NA
NA
10.1
10.31
NA
11.35
0.35
8.18
3.28
1.31
NA
NA
5.08
NA
NA
NA
NA
NA
5.1
1.4
NA
NA
NA
NA
1.37
5.31
10.09
3.45
NA
NA
6.2
2.55
5.13
NA
NA
NA
4.55
5.5
2.56
6.45
0.05
NA
NA
NA
2.14
NA
NA
0.08
6.13
1.43
NA
NA
NA
2.2
NA
11.13
NA
NA
1.32
11.35
NA
NA
11.49
NA
11.1
10.09
